item_id,category,product_type,brand,color,title,description,price,image_url
item_00339,beauty,skin cleanser,Zenith,white,Zenith White Skin Cleanser,"Zenith White Skin Cleanser designed for beauty enthusiasts. This reliable skin cleanser features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",961.92,https://images.unsplash.com/photo-1000000000339?auto=format&fit=crop&w=400&q=80
item_00340,sports,cycling helmet,Vertex,gray,Vertex Gray Cycling Helmet,"Vertex Gray Cycling Helmet designed for sports enthusiasts. This reliable cycling helmet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",860.38,https://images.unsplash.com/photo-1000000000340?auto=format&fit=crop&w=400&q=80
item_00341,books,business strategy book,Summit,brown,Summit Brown Business Strategy Book,"Summit Brown Business Strategy Book designed for books enthusiasts. This reliable business strategy book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",220.02,https://images.unsplash.com/photo-1000000000341?auto=format&fit=crop&w=400&q=80
item_00342,electronics,mechanical keyboard,Zenith,brown,Zenith Brown Mechanical Keyboard,"Zenith Brown Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",879.57,https://images.unsplash.com/photo-1000000000342?auto=format&fit=crop&w=400&q=80
item_00343,home,bedding set,Lumina,red,Lumina Red Bedding Set,"Lumina Red Bedding Set designed for home enthusiasts. This reliable bedding set features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",521.84,https://images.unsplash.com/photo-1000000000343?auto=format&fit=crop&w=400&q=80
item_00344,fashion,running shoes,Atlas,gray,Atlas Gray Running Shoes,"Atlas Gray Running Shoes designed for fashion enthusiasts. This reliable running shoes features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",785.12,https://images.unsplash.com/photo-1000000000344?auto=format&fit=crop&w=400&q=80
item_00345,beauty,lip balm,Summit,green,Summit Green Lip Balm,"Summit Green Lip Balm designed for beauty enthusiasts. This reliable lip balm features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",113.56,https://images.unsplash.com/photo-1000000000345?auto=format&fit=crop&w=400&q=80
item_00346,sports,football,Summit,gray,Summit Gray Football,"Summit Gray Football designed for sports enthusiasts. This reliable football features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",800.11,https://images.unsplash.com/photo-1000000000346?auto=format&fit=crop&w=400&q=80
item_00347,books,psychology book,Pulse,black,Pulse Black Psychology Book,"Pulse Black Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",212.34,https://images.unsplash.com/photo-1000000000347?auto=format&fit=crop&w=400&q=80
item_00348,electronics,computer monitor,Atlas,red,Atlas Red Computer Monitor,"Atlas Red Computer Monitor designed for electronics enthusiasts. This reliable computer monitor features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",979.42,https://images.unsplash.com/photo-1000000000348?auto=format&fit=crop&w=400&q=80
item_00349,home,desk lamp,Summit,red,Summit Red Desk Lamp,"Summit Red Desk Lamp designed for home enthusiasts. This reliable desk lamp features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",722.11,https://images.unsplash.com/photo-1000000000349?auto=format&fit=crop&w=400&q=80
item_00350,fashion,wrist watch,Nexa,gray,Nexa Gray Wrist Watch,"Nexa Gray Wrist Watch designed for fashion enthusiasts. This reliable wrist watch features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",325.93,https://images.unsplash.com/photo-1000000000350?auto=format&fit=crop&w=400&q=80
item_00351,beauty,skin cleanser,Orion,green,Orion Green Skin Cleanser,"Orion Green Skin Cleanser designed for beauty enthusiasts. This reliable skin cleanser features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",585.17,https://images.unsplash.com/photo-1000000000351?auto=format&fit=crop&w=400&q=80
item_00352,sports,tennis racket,Zenith,black,Zenith Black Tennis Racket,"Zenith Black Tennis Racket designed for sports enthusiasts. This reliable tennis racket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",936.02,https://images.unsplash.com/photo-1000000000352?auto=format&fit=crop&w=400&q=80
item_00353,books,personal finance book,Pulse,red,Pulse Red Personal Finance Book,"Pulse Red Personal Finance Book designed for books enthusiasts. This reliable personal finance book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",204.76,https://images.unsplash.com/photo-1000000000353?auto=format&fit=crop&w=400&q=80
item_00354,electronics,mechanical keyboard,Orion,blue,Orion Blue Mechanical Keyboard,"Orion Blue Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",139.79,https://images.unsplash.com/photo-1000000000354?auto=format&fit=crop&w=400&q=80
item_00355,home,storage organizer,Orion,white,Orion White Storage Organizer,"Orion White Storage Organizer designed for home enthusiasts. This reliable storage organizer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",687.71,https://images.unsplash.com/photo-1000000000355?auto=format&fit=crop&w=400&q=80
item_00356,fashion,running shoes,Orion,black,Orion Black Running Shoes,"Orion Black Running Shoes designed for fashion enthusiasts. This reliable running shoes features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",251.15,https://images.unsplash.com/photo-1000000000356?auto=format&fit=crop&w=400&q=80
item_00357,beauty,sunscreen,Vertex,black,Vertex Black Sunscreen,"Vertex Black Sunscreen designed for beauty enthusiasts. This reliable sunscreen features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",755.96,https://images.unsplash.com/photo-1000000000357?auto=format&fit=crop&w=400&q=80
item_00358,sports,resistance bands,Nexa,blue,Nexa Blue Resistance Bands,"Nexa Blue Resistance Bands designed for sports enthusiasts. This reliable resistance bands features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",210.06,https://images.unsplash.com/photo-1000000000358?auto=format&fit=crop&w=400&q=80
item_00359,books,science fiction novel,Summit,white,Summit White Science Fiction Novel,"Summit White Science Fiction Novel designed for books enthusiasts. This reliable science fiction novel features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",526.78,https://images.unsplash.com/photo-1000000000359?auto=format&fit=crop&w=400&q=80
item_00360,electronics,wireless headphones,Zenith,red,Zenith Red Wireless Headphones,"Zenith Red Wireless Headphones designed for electronics enthusiasts. This reliable wireless headphones features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",54.71,https://images.unsplash.com/photo-1000000000360?auto=format&fit=crop&w=400&q=80
item_00361,home,air purifier,Nova,red,Nova Red Air Purifier,"Nova Red Air Purifier designed for home enthusiasts. This reliable air purifier features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",959.73,https://images.unsplash.com/photo-1000000000361?auto=format&fit=crop&w=400&q=80
item_00362,fashion,hoodie,Lumina,gray,Lumina Gray Hoodie,"Lumina Gray Hoodie designed for fashion enthusiasts. This reliable hoodie features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",119.58,https://images.unsplash.com/photo-1000000000362?auto=format&fit=crop&w=400&q=80
